scenario_id,scenario_label,ego_vehicle_id,start_global_time,end_global_time,lane_start,lane_end,frames
congested_traffic_veh1078_1113437979600,congested_traffic,1078,1113437979600,1113437984500,3,3,50
congested_traffic_veh1078_1113437980600,congested_traffic,1078,1113437980600,1113437985500,3,3,50
congested_traffic_veh1078_1113437981600,congested_traffic,1078,1113437981600,1113437986500,3,3,50
congested_traffic_veh1088_1118937283900,congested_traffic,1088,1118937283900,1118937288800,2,2,50
congested_traffic_veh1089_1113437964000,congested_traffic,1089,1113437964000,1113437968900,2,2,50
congested_traffic_veh1089_1113437965000,congested_traffic,1089,1113437965000,1113437969900,2,2,50
congested_traffic_veh1089_1113437966000,congested_traffic,1089,1113437966000,1113437970900,2,2,50
congested_traffic_veh1089_1113437969000,congested_traffic,1089,1113437969000,1113437973900,2,2,50
congested_traffic_veh1089_1113437970000,congested_traffic,1089,1113437970000,1113437974900,2,2,50
congested_traffic_veh1089_1113437971000,congested_traffic,1089,1113437971000,1113437975900,2,2,50
congested_traffic_veh1089_1113437972000,congested_traffic,1089,1113437972000,1113437976900,2,2,50
congested_traffic_veh1089_1113437973000,congested_traffic,1089,1113437973000,1113437977900,2,2,50
congested_traffic_veh1089_1113437974000,congested_traffic,1089,1113437974000,1113437978900,2,2,50
congested_traffic_veh1089_1113437975000,congested_traffic,1089,1113437975000,1113437979900,2,2,50
congested_traffic_veh1090_1113437980200,congested_traffic,1090,1113437980200,1113437985100,3,3,50
congested_traffic_veh1090_1113437981200,congested_traffic,1090,1113437981200,1113437986100,3,3,50
congested_traffic_veh1090_1113437982200,congested_traffic,1090,1113437982200,1113437987100,3,3,50
congested_traffic_veh1090_1113437983200,congested_traffic,1090,1113437983200,1113437988100,3,3,50
congested_traffic_veh1090_1113437984200,congested_traffic,1090,1113437984200,1113437989100,3,3,50
congested_traffic_veh1090_1113437985200,congested_traffic,1090,1113437985200,1113437990100,3,3,50
congested_traffic_veh1093_1163633800,congested_traffic,1093,1163633800,1163638700,2,2,50
congested_traffic_veh1093_1163634800,congested_traffic,1093,1163634800,1163639700,2,2,50
congested_traffic_veh1093_1163635800,congested_traffic,1093,1163635800,1163640700,2,2,50
congested_traffic_veh1093_1163636800,congested_traffic,1093,1163636800,1163641700,2,2,50
congested_traffic_veh1093_1163637800,congested_traffic,1093,1163637800,1163642700,2,2,50
congested_traffic_veh1093_1163646800,congested_traffic,1093,1163646800,1163651700,2,2,50
congested_traffic_veh1093_1113437994100,congested_traffic,1093,1113437994100,1113437999000,5,5,50
congested_traffic_veh1093_1113437995100,congested_traffic,1093,1113437995100,1113438000000,5,5,50
congested_traffic_veh1097_1113437964000,congested_traffic,1097,1113437964000,1113437968900,2,2,50
congested_traffic_veh1097_1113437965000,congested_traffic,1097,1113437965000,1113437969900,2,2,50
congested_traffic_veh1097_1113437966000,congested_traffic,1097,1113437966000,1113437970900,2,2,50
congested_traffic_veh1097_1113437975000,congested_traffic,1097,1113437975000,1113437979900,2,2,50
congested_traffic_veh1097_1113437976000,congested_traffic,1097,1113437976000,1113437980900,2,2,50
congested_traffic_veh1097_1118936509100,congested_traffic,1097,1118936509100,1118936514000,2,2,50
congested_traffic_veh1097_1118936510100,congested_traffic,1097,1118936510100,1118936515000,2,2,50
congested_traffic_veh1097_1118936511100,congested_traffic,1097,1118936511100,1118936516000,2,2,50
congested_traffic_veh1098_1113437988700,congested_traffic,1098,1113437988700,1113437993600,3,3,50
congested_traffic_veh1099_1118936501800,congested_traffic,1099,1118936501800,1118936506700,2,2,50
congested_traffic_veh1099_1118936509800,congested_traffic,1099,1118936509800,1118936514700,2,2,50
congested_traffic_veh1099_1118936510800,congested_traffic,1099,1118936510800,1118936515700,2,2,50
congested_traffic_veh1099_1118936511800,congested_traffic,1099,1118936511800,1118936516700,2,2,50
congested_traffic_veh1099_1118936512800,congested_traffic,1099,1118936512800,1118936517700,2,2,50
congested_traffic_veh1102_1163637000,congested_traffic,1102,1163637000,1163641900,1,1,50
congested_traffic_veh1102_1163638000,congested_traffic,1102,1163638000,1163642900,1,1,50
congested_traffic_veh1102_1163639000,congested_traffic,1102,1163639000,1163643900,1,1,50
congested_traffic_veh1102_1163640000,congested_traffic,1102,1163640000,1163644900,1,1,50
congested_traffic_veh1102_1163641000,congested_traffic,1102,1163641000,1163645900,1,1,50
congested_traffic_veh1102_1163642000,congested_traffic,1102,1163642000,1163646900,1,1,50
car_following_veh1102_1163643000,car_following,1102,1163643000,1163647900,1,1,50
car_following_veh1102_1163644000,car_following,1102,1163644000,1163648900,1,1,50
car_following_veh1102_1163645000,car_following,1102,1163645000,1163649900,1,1,50
congested_traffic_veh1102_1163646000,congested_traffic,1102,1163646000,1163650900,1,1,50
congested_traffic_veh1102_1163647000,congested_traffic,1102,1163647000,1163651900,1,1,50
congested_traffic_veh1102_1163648000,congested_traffic,1102,1163648000,1163652900,1,1,50
congested_traffic_veh1102_1163649000,congested_traffic,1102,1163649000,1163653900,1,1,50
congested_traffic_veh1102_1163650000,congested_traffic,1102,1163650000,1163654900,1,1,50
lane_change_veh1102_1118936470000,lane_change,1102,1118936470000,1118936474900,0,1,50
lane_change_veh1102_1118936471000,lane_change,1102,1118936471000,1118936475900,0,1,50
congested_traffic_veh1104_1163637800,congested_traffic,1104,1163637800,1163642700,2,2,50
congested_traffic_veh1104_1163638800,congested_traffic,1104,1163638800,1163643700,2,2,50
congested_traffic_veh1104_1163639800,congested_traffic,1104,1163639800,1163644700,2,2,50
congested_traffic_veh1104_1163640800,congested_traffic,1104,1163640800,1163645700,2,2,50
congested_traffic_veh1104_1163641800,congested_traffic,1104,1163641800,1163646700,2,2,50
congested_traffic_veh1104_1163645800,congested_traffic,1104,1163645800,1163650700,2,2,50
congested_traffic_veh1104_1163646800,congested_traffic,1104,1163646800,1163651700,2,2,50
congested_traffic_veh1104_1163647800,congested_traffic,1104,1163647800,1163652700,2,2,50
congested_traffic_veh1104_1163648800,congested_traffic,1104,1163648800,1163653700,2,2,50
congested_traffic_veh1104_1163649800,congested_traffic,1104,1163649800,1163654700,2,2,50
lane_change_veh1109_1118936471900,lane_change,1109,1118936471900,1118936476800,0,1,50
lane_change_veh1109_1118936472900,lane_change,1109,1118936472900,1118936477800,0,1,50
congested_traffic_veh1115_1113437996600,congested_traffic,1115,1113437996600,1113438001500,5,5,50
congested_traffic_veh1115_1113437997600,congested_traffic,1115,1113437997600,1113438002500,5,5,50
congested_traffic_veh1115_1113437998600,congested_traffic,1115,1113437998600,1113438003500,5,5,50
congested_traffic_veh1119_1118847258800,congested_traffic,1119,1118847258800,1118847263700,2,2,50
lane_change_veh1122_1118936475300,lane_change,1122,1118936475300,1118936480200,0,1,50
congested_traffic_veh1123_1113437999900,congested_traffic,1123,1113437999900,1113438004800,5,5,50
congested_traffic_veh1123_1113438000900,congested_traffic,1123,1113438000900,1113438005800,5,5,50
congested_traffic_veh1124_1118937320900,congested_traffic,1124,1118937320900,1118937325800,1,1,50
congested_traffic_veh1124_1118937321900,congested_traffic,1124,1118937321900,1118937326800,1,1,50
congested_traffic_veh1124_1118937322900,congested_traffic,1124,1118937322900,1118937327800,1,1,50
congested_traffic_veh1124_1118937323900,congested_traffic,1124,1118937323900,1118937328800,1,1,50
congested_traffic_veh1124_1118937324900,congested_traffic,1124,1118937324900,1118937329800,1,1,50
congested_traffic_veh1124_1118937325900,congested_traffic,1124,1118937325900,1118937330800,1,1,50
congested_traffic_veh1124_1118937326900,congested_traffic,1124,1118937326900,1118937331800,1,1,50
congested_traffic_veh1124_1118937327900,congested_traffic,1124,1118937327900,1118937332800,1,1,50
congested_traffic_veh1124_1118937328900,congested_traffic,1124,1118937328900,1118937333800,1,1,50
congested_traffic_veh1124_1118937329900,congested_traffic,1124,1118937329900,1118937334800,1,1,50
congested_traffic_veh1124_1118937330900,congested_traffic,1124,1118937330900,1118937335800,1,1,50
congested_traffic_veh1124_1118937331900,congested_traffic,1124,1118937331900,1118937336800,1,1,50
congested_traffic_veh1124_1118937332900,congested_traffic,1124,1118937332900,1118937337800,1,1,50
congested_traffic_veh1127_1118847260100,congested_traffic,1127,1118847260100,1118847265000,2,2,50
congested_traffic_veh1127_1118847261100,congested_traffic,1127,1118847261100,1118847266000,2,2,50
congested_traffic_veh1129_1118847259200,congested_traffic,1129,1118847259200,1118847264100,1,1,50
congested_traffic_veh1130_1113437992900,congested_traffic,1130,1113437992900,1113437997800,4,4,50
congested_traffic_veh1131_1118847263000,congested_traffic,1131,1118847263000,1118847267900,2,2,50
congested_traffic_veh1131_1118847264000,congested_traffic,1131,1118847264000,1118847268900,2,2,50
congested_traffic_veh1134_1118847265300,congested_traffic,1134,1118847265300,1118847270200,2,2,50
congested_traffic_veh1134_1118847266300,congested_traffic,1134,1118847266300,1118847271200,2,2,50
congested_traffic_veh1135_1118847259300,congested_traffic,1135,1118847259300,1118847264200,1,1,50
congested_traffic_veh1135_1118847260300,congested_traffic,1135,1118847260300,1118847265200,1,1,50
congested_traffic_veh1135_1118847261300,congested_traffic,1135,1118847261300,1118847266200,1,1,50
congested_traffic_veh1135_1118847262300,congested_traffic,1135,1118847262300,1118847267200,1,1,50
lane_change_veh1136_1118936494300,lane_change,1136,1118936494300,1118936499200,0,1,50
lane_change_veh1136_1118936495300,lane_change,1136,1118936495300,1118936500200,0,1,50
congested_traffic_veh1137_1118937313000,congested_traffic,1137,1118937313000,1118937317900,0,3,50
congested_traffic_veh1137_1118937314000,congested_traffic,1137,1118937314000,1118937318900,0,3,50
congested_traffic_veh1137_1118937315000,congested_traffic,1137,1118937315000,1118937319900,3,3,50
congested_traffic_veh1137_1118937316000,congested_traffic,1137,1118937316000,1118937320900,3,3,50
congested_traffic_veh1137_1118937317000,congested_traffic,1137,1118937317000,1118937321900,3,3,50
congested_traffic_veh1137_1118937318000,congested_traffic,1137,1118937318000,1118937322900,3,3,50
congested_traffic_veh1138_1118847267500,congested_traffic,1138,1118847267500,1118847272400,2,2,50
congested_traffic_veh1140_1113437995800,congested_traffic,1140,1113437995800,1113438000700,4,4,50
congested_traffic_veh1140_1113437996800,congested_traffic,1140,1113437996800,1113438001700,4,4,50
congested_traffic_veh1141_1118937314400,congested_traffic,1141,1118937314400,1118937319300,0,2,50
congested_traffic_veh1143_1118847261400,congested_traffic,1143,1118847261400,1118847266300,1,1,50
congested_traffic_veh1143_1118847262400,congested_traffic,1143,1118847262400,1118847267300,1,1,50
congested_traffic_veh1143_1118847263400,congested_traffic,1143,1118847263400,1118847268300,1,1,50
congested_traffic_veh1143_1118847264400,congested_traffic,1143,1118847264400,1118847269300,1,1,50
congested_traffic_veh1143_1118847265400,congested_traffic,1143,1118847265400,1118847270300,1,1,50
congested_traffic_veh1144_1118847270900,congested_traffic,1144,1118847270900,1118847275800,2,2,50
congested_traffic_veh1144_1118847271900,congested_traffic,1144,1118847271900,1118847276800,2,2,50
congested_traffic_veh1144_1118937316400,congested_traffic,1144,1118937316400,1118937321300,0,3,50
congested_traffic_veh1144_1118937317400,congested_traffic,1144,1118937317400,1118937322300,0,3,50
congested_traffic_veh1144_1118937318400,congested_traffic,1144,1118937318400,1118937323300,3,3,50
congested_traffic_veh1144_1118937319400,congested_traffic,1144,1118937319400,1118937324300,3,3,50
congested_traffic_veh1144_1118937325400,congested_traffic,1144,1118937325400,1118937330300,3,3,50
congested_traffic_veh1144_1118937326400,congested_traffic,1144,1118937326400,1118937331300,3,3,50
congested_traffic_veh1144_1118937327400,congested_traffic,1144,1118937327400,1118937332300,3,3,50
congested_traffic_veh1144_1118937328400,congested_traffic,1144,1118937328400,1118937333300,3,3,50
congested_traffic_veh1144_1118937329400,congested_traffic,1144,1118937329400,1118937334300,3,2,50
congested_traffic_veh1144_1118937330400,congested_traffic,1144,1118937330400,1118937335300,3,2,50
lane_change_veh1145_1118937316400,lane_change,1145,1118937316400,1118937321300,2,1,50
congested_traffic_veh1147_1118847273900,congested_traffic,1147,1118847273900,1118847278800,2,2,50
congested_traffic_veh1147_1118847274900,congested_traffic,1147,1118847274900,1118847279800,2,2,50
congested_traffic_veh1152_1118847263400,congested_traffic,1152,1118847263400,1118847268300,1,1,50
congested_traffic_veh1152_1118847264400,congested_traffic,1152,1118847264400,1118847269300,1,1,50
congested_traffic_veh1152_1118847265400,congested_traffic,1152,1118847265400,1118847270300,1,1,50
congested_traffic_veh1152_1118847266400,congested_traffic,1152,1118847266400,1118847271300,1,1,50
congested_traffic_veh1153_1118937318200,congested_traffic,1153,1118937318200,1118937323100,0,2,50
congested_traffic_veh1153_1118937319200,congested_traffic,1153,1118937319200,1118937324100,0,2,50
congested_traffic_veh1155_1118847277600,congested_traffic,1155,1118847277600,1118847282500,2,2,50
lane_change_veh1155_1118937318700,lane_change,1155,1118937318700,1118937323600,2,3,50
congested_traffic_veh1155_1118937319700,congested_traffic,1155,1118937319700,1118937324600,0,3,50
congested_traffic_veh1155_1118937320700,congested_traffic,1155,1118937320700,1118937325600,0,3,50
congested_traffic_veh1155_1118937321700,congested_traffic,1155,1118937321700,1118937326600,0,3,50
congested_traffic_veh1155_1118937322700,congested_traffic,1155,1118937322700,1118937327600,3,3,50
congested_traffic_veh1155_1118937323700,congested_traffic,1155,1118937323700,1118937328600,3,3,50
congested_traffic_veh1155_1118937324700,congested_traffic,1155,1118937324700,1118937329600,3,3,50
congested_traffic_veh1155_1118937329700,congested_traffic,1155,1118937329700,1118937334600,3,3,50
congested_traffic_veh1155_1118937330700,congested_traffic,1155,1118937330700,1118937335600,3,3,50
congested_traffic_veh1155_1118937331700,congested_traffic,1155,1118937331700,1118937336600,3,3,50
congested_traffic_veh1155_1118937332700,congested_traffic,1155,1118937332700,1118937337600,3,3,50
congested_traffic_veh1155_1118937336700,congested_traffic,1155,1118937336700,1118937341600,3,3,50
congested_traffic_veh1155_1118937337700,congested_traffic,1155,1118937337700,1118937342600,3,3,50
congested_traffic_veh1155_1118937350700,congested_traffic,1155,1118937350700,1118937355600,3,3,50
congested_traffic_veh1155_1118937351700,congested_traffic,1155,1118937351700,1118937356600,3,3,50
congested_traffic_veh1155_1118937352700,congested_traffic,1155,1118937352700,1118937357600,3,3,50
congested_traffic_veh1155_1118937353700,congested_traffic,1155,1118937353700,1118937358600,3,3,50
congested_traffic_veh1155_1118937354700,congested_traffic,1155,1118937354700,1118937359600,3,3,50
congested_traffic_veh1155_1118937355700,congested_traffic,1155,1118937355700,1118937360600,3,3,50
congested_traffic_veh1155_1118937356700,congested_traffic,1155,1118937356700,1118937361600,3,3,50
